사탕 설탕 참 달아요 온탕 냉탕 참 좋구나 설렁탕 갈비탕 참 맛나요 탕탕탕 탕탕 탕탕탕 탕 총은 무서워	O O O O O O O O O O O O O O O O AFW-B O
이제 보니 아버지랑 옆모습이 판박이네	O O O O O
진짜 노래 좋아용 감사합니당	O O O O
도망갈갈갈갈갈갈갈갈가	O
wooooooh honestly sogumm aja udah cukup mengejutkan udh keliatan bngt lagunya bakal se bagus apa dan di track terakhir sma 선우정아 대박 아니에요 im so excited	O O O O O O O O O O O O O O O O O O O O PER-B O O O O O
무대 연출 송가락 웃긴데 멋있네	O O PER-B O O
아 진짜 이번도 노래 개쩐다 진짜	O O O O O O
아 코쿤 존나 웃겨 사랑해 송민호	O PER-B O O O PER-B
조회수 20억 찍어야지 뭐하냐	O O O O
탕 저거 언젠가 따라 부르고 만다	O O O O O O
LET S GET THE 400M 400M 을 준비해 봅시다	AFW-B AFW-I AFW-I AFW-I AFW-I AFW-I O O O
준비 장전 글고 발사 탕탕탕탕 중독성 오지네	O O O O O O O
4분짜리 영상이길래 오늘이 7일이라고 놀라서 날짜 확인함 누가 나 좀 기절시켜줘 7일에 깨게	TIME-B O DAT-B DAT-B O O O O O O O DAT-B O
앞에 두여자는 왜계속 찍는겨	O O O O
1 32 콧대미친 오빠 콧대에서 등산해도 되겠다	O O O O O O O
앨범 계속 기다리고 이썼다구요옹오옹 옷 너무 좋자나	O O O O O O O
마이노 군백기전에 활동 진짜 열심히 하던데 몸조심하고 힘내자 미노홧팅	EVT-B EVT-I O O O O O O O
더 많이 사랑할 테니 건강하고 행복하세요	O O O O O O
사랑해 miss you so much love from India	O O O O O O O LOC-B
끼부린 가사인데 뮤비랑 미노가 넘 기염 미노 하띵 탕	O O O PER-B O O O O O
대기실에 얼굴 굳는거보소	O O O
안녕하세탕 대박나라 탕	AFW-B AFW-B O
짜증나게 왜 지금 입덕했냐고	O O O O
왜 이렇게 웃지 탕탕캉탕탕타안타안	O O O O
까까머리 넘 귀여워 쓰담쓰담 하고 싶다규 2층에서 보느라 보일지 모르겠지만 곧 만나용	O O O O O O O O O O O O
하얀 비둘기랑 드레스 입은 여자	O O O O O
멋있어 진짜 우리 민호	O O O PER-B
4 34 뒤에 저분도 많이 흥에취하셨나보네	O O O O O O
노래는 말해뭐해 너무 좋아	O O O O
태양의 해 협 이 다했다	LOC-B LOC-I LOC-I O O
그들은 놀랍고 매우 재능이 있습니다	O O O O O
셤 얼마 안 남았는데 지금 18분째 유튜브 못 나가는중	O O O O O TIME-B O O O
나만 노래듣기 전에 DIRO인가 그거 뜨냐	O O O O O O
귀여워 솔콘 또 해주세요	O O O O
라이브 천재라서 이런거 해도 음반에 전혀 안딸리고 오히려 더 잘한다는게 간Z	O O O O O O O O O O O
좋은 노래 너무고맙고 신곡 대박났으면 좋겠어요 화이팅	O O O O O O O
나는 당신의 노래를 듣는 것을 즐깁니다	O O O O O O
줄다리기는 말이야 이렇게 줄을 겨드랑이에 끼고 다리를 11자로 하고 누워 미노의 유머에 빵 터짐	O O O O O O O O O O PER-B O O O
정말 콘서트에 가고 싶어요 나는 터키출신이기 때문에 올 수 없다	O O O O O LOC-B O O O O
LSS Tang Tang Tang Tang 탕탕탕텅	ORG-B O O O O O
핑크퍼 입은건 완전 간지나네	O O O O
수록곡맞아 너무 좋은데	O O O
승윤오빠 눈빛에 완전 훅가버렸따아아아	PER-B O O O
취했 진짜 좋다 트랙리스트 처음 봤을때 제목 진짜 마음에 들었었는데 역시 곡도	O O O O O O O O O O O O
나는 Black Bank를 사랑하고 당신을 위해 죽습니다	O AFW-B O O O O O
미노 머찐거 알지만 너모나 머찐듯 남다른간쥐	O O O O O O
낙지 탕탕탕	O O
와 기타와 마이크와 승윤이면 완벽한데 거기에 비주얼까지	O AFW-B O PER-B O O O
들을수록 더 좋고 더 좋다	O O O O O
정규라니 열일하는 송미노 고마워	O O PER-B O
fantastic	O
더 많은 사람들이 생각하고 행동할 수 있게 목소리를 내어주어 감사합니다	O O O O O O O O O O
내가 어제 밤 11시부터 새벽5시까지 아낙네 직캠 줜나 찾아봤다고	O DAT-B TIME-B TIME-I TIME-I O O O O
그라운드로 내려온천사로제님 사랑합니다	O O O
탕 탕 탕 탕	O O O O
다 컸네 승윤이 귀여워	O O PER-B O
비트 대박이네 빨리 듣고싶다	O O O O
기대된다 탕 으로만 채운 훅 빨리 듣고싶다	O O O O O O O
늘 새로워 마이노 탕탕탕	O O O O
영배 재범 보컬은 진짜 국보다	PER-B PER-B O O O
진짜 아낙네 분위기랑 찰떡이예요	O O O O
Love in DA Car 주세요	O O O O O
생각만했는데 개행복하다 헝헝	O O O
비오가 삼등해서 이름이 삼라운드인거	PER-B O O O
그냥 좋다 글로 다 설명할 수 없지만 팬이라 행복하다 내일이네	O O O O O O O O O DAT-B
물론 능력적으로도 외형적으로도 정말 매력적이고 많이많이 좋아하지만 사람으로서도 참 존경하게 되는 사람	O O O O O O O O O O O O
블랙 핑크 팬도 아닌데 주기적으로 넋놓고 보는 영상	O O O O O O O O
0 50 지코 머리스타일 개웃기넼	O O PER-B O O
장소를안알려주네 씨부럴 잣같게 한다는거만알려주네글고 마 9월에 솔로앨범 낸다고 기사났으면 약속을 지켜야지 자슥아 니 뭐하고있노	O O O O O DAT-B O O O O O O O O
매니악 감성 완전 내 취향	PER-B O O O O
팬은 아니지만 노래는 정말 멋져요	O O O O O
5년전껀데 댓은 다 최신이네	DAT-B O O O
뮤비 너무 재밌고 잘 만들었다 탕 너무 좋아요 탕탕탕탕	O O O O O O O O O
미노 예전에 낮은 톤도 너무 사기다 진짜 목소리 깔고 으 아 너무 좋아 지금 톤 올린것도 너무 좋은데 옛날 톤 가끔은 듣고싶어서 찾아온다귯	PER-B O O O O O O O O O O O O O O O O O O O O O O
민호동 탕탕탕 Mino love u	PER-B O O O O
2022년에 왔는데 반갑게 맞아주셨고 그리고 일반적으로 내가 매일 반복하는 노래	DAT-B O O O O O O O O O
뮤비에 안무가 하나도 없어서 불안	O O O O O
21초짜리 영상에서 못 나가겠다구요 너무 좋다	TIME-B O O O O O
이것은 예술과 혼합 된 아주 좋은 노래입니다	O O O O O O O
내가 정말 좋아하는 이 노래는 내가 가장 좋아하는 노래다	O O O O O O O O O
lisa	O
나와 내 사촌은 한때 당신을 존경합니다	O O O O O O
아무튼 오빠임 그니까 숭늉이 오빠 패시지 콘서트 내자리 하나만 티팅 성공하게 해주세요	O O O O O O O O O O O O
나는 당신의 목소리를 너무 사랑해요	O O O O O
역시 마이노 비트 너무좋고 훅 중독성 있네 수록곡까지 쭉 듣는중	O O O O O O O O O O
이때 의상도 헤어도 메컵도 갓벽	O O O O O
미친 김제니 혼자 필터 꼈냐	O PER-B O O O
나는 당신을 사랑 해요 검은 나는 당신을 위해 사랑의 감정을 설명 할 수 없습니다 그리고 당신은 내 자매처럼	O O O O O O O O O O O O O O O O O O
음방 무대보다 훨씬 난잡하게 보인다	O O O O O
찌질 멋짐 허세 뭐든 잘하는 송곰돌	O O O O O PER-B
미노 너무 무리하지마 입술 옆에 약간 찢어진 것 같은데 속상하다	PER-B O O O O O O O O O
이게 진짜 남자들만 본다는 그 영상인가	O O O O O O
와 에어키트는 못샀는데 너무이쁘다 아니근데왜 내앨범은 하자가있냐 표지랑포카전부다 무슨중곤줄알았다고 그냥 반품은 안시키는데 맴아퍼 근데 앨범은 또 너무이쁘고 볼수록 생각나네	O O O O O O O O O O O O O O O O O O O
마이노 진짜 천재다 음악을 너무 잘해	PER-B O O O O O
어째 라리사 뮤비보다 조회수가 더 높냐	O AFW-B O O O O
29 999 855 회 3천만뷰 간닷	O O O O O O
연예인보다야 못하겠지만 모두 힘든일들을 겪으며 살아간다	O O O O O O
미소를 짓게 만드는 노래	O O O O
뭔 모델같은 존잘남들이 수트 입고 까리하게 노래부르는데 반하지 않을 여성이 어딨냐고	O O O O O O O O O O O
2 34 죄송해요 보자마자 도플라밍고 생각났어요	O O O O PER-B O
콘서트가서 라이브로 꼭 들어야지	O O O O
당신이 wg의 메시지에 답하기를 바랍니다	O O O O O
와 뮤비 티저부터 퀄 미쳤다	O O O O O
낙지 TANG TANG TANG	O O O O
진짜 가야 된다 진짜 가야 된다 진짜 가야된다 진짜	O O O O O O O O O
이정도면 단체곡 아니냐곸 쿠	O O O O
노래도 별로고 무대연출도 별로	O O O O
연산군이 사랑한다면 이런느낌일까	PER-B O O
스토리라인 있고 색감좋고 cg멋지고 노래도좋고 보는재미 듣는재미 good	O O O O O O O O
홀린 듯이 찾아왔네 그래서 이 노래는 언제쯤 완곡을	O O O O O O O O
0 51 탕수육 게임을 3명이서 하면 안되는 이유	O O O O O O O O
춤선 진짜 너무 이쁘다	O O O O
공감되는 상황이 있으면 정말 눈물나게 가슴 때리는 노래	O O O O O O O O
사탕 설탕 참달아요 온탕 냉탕 참좋구나 설렁탕 갈비탕 참맛나요 탕탕탕탕탕 총은 무서워	O O O O O O O O O O AFW-B O
훅을 탕타라탕탕 탕탕 터라타라탕탕 탕탕 이렇게라도 채웠니 궁금해 죽는다	O O O O O O O O O
이제 이거 들으면 계속 갈갈갈 생각난다고	O O O O O O
박스장성길이진짜주인인데요어머니하고박스은지라고하데여	AFW-B
belek pink 인도네시아 콘서트 때 I m Indonesia	O O LOC-B O O O O LOC-B
오늘 티켓팅 꼭 성공해서 만나자	DAT-B O O O O
진짜 기다렸어는데 멋있어	O O O
Te rezo mi rey	O O O O
love Lisa 엘사 사랑해	O O PER-B O
와 다들 감사합니다 덕분에 더더 설레게 만들었어	O O O O O O O
섹시함이 오지게 흘러나오는 노래	O O O O
0 58 타라라탕탕으로 들리나요 아니면 탕탕탕탕으로 들리나요	O O O O O O O
블랙넛 나오는거 볼때마다 킹받네	PER-B O O O
정이다 정이 리정 사랑해	PER-B PER-B PER-B O
진짜 존나 멋있다 mobb 앨범 존버	O O O PER-B O PER-B
노래좋다	O
뮤비를보니까 좀 괜찮네유	O O O
믓찌다 믓찌다 저 간지를 누가 이겨	O O O O O O
이런 에피소드 몇 번이고 봐도 질리지 않아 흠	O O O O O O O O
아 머드 왜케 귀여웤 해맑아 미노신곡 너무 기대되자나	O PER-B O O O O O O
아직도 등딱지 소리하는 사람은 인생을 저렇게 열심히 살아보고 남의 배경 열폭해라	O O O O O O O O O O O
애는 깜냥이안된다 노래도 구리네	O O O O
이 곡 듣고 안 울 날이 있을까	O O O O O O O
노랑머리무릎보호대누나춤선개쩌네 누구여	O O
진우야 어디야 어디니 언제오니	PER-B O O O
아 어떡해 자꾸 느그집 앞이다 라고 자동재생됨	O O O O O O O
빨리 그의 노래가 10억 뷰를 돌파했으면 좋겠다	O O O O O O O
이건 내가 제일 좋아하는 노래	O O O O O
Black pink forever	O O O
야 뭐냐 이거 나 왜 노래 제대로 들은적도없는데 흥얼거리고있냐 진심 후렴구 미쳤네	O O O O O O O O O O O O
지금 저의 댓글을 보신 분이 계시다면 대댓글 해주세용 If you look at my post please write a reply	O O O O O O O O O O O O O O O O O O
들을 노래없나 할때 생각나는 노래	O O O O O
노래도 너무 좋고 완벽하다 쏭미노	O O O O PER-B
5년이 지난 노래인데도 제가 제일 좋아하는 노래라서 계속 듣고 있어요	DAT-B O O O O O O O O O
2 12 자동차 신호음 쓴거 미쳤다 얜 이다	O O AFW-B O O O O O
이번주다 떨려 떨려 안전하게 오프콘 무사히 마치길 안전하고 깔끔하게 끝나서 오프 스케줄 많아지게 해주세요	DAT-B O O O O O O O O O O O O O
나 진짜 아무리봐도 승윤이 때문에 미치겠다 심장 없어질 것 같은데	O O O PER-B O O O O O O
퓨 진짜 너무 멋지다 우리 마이노	AFW-B O O O O AFW-B
이어폰으로 듣는데 붕붕인가 그거 할때 파린줄알고 움찔함	O O O O O O O
3 21 이 부분 팔로알토 왜캐 푸른거탑 정진욱 닮았지	O O O O AFW-B AFW-I AFW-I PER-B O
역시 민호형은 분위기와 느낌으로만 채우는데도 꽉 차보이는 느낌이다 이게 무대 장악인가	O PER-B O O O O O O O O O
꺄꺄꺅 마이노	O O
마지막 미노 얼굴에 왜 나 울컥하지 12 7	O PER-B O O O O O O
왜 염따랑 토일이는 없는건데	O PER-B PER-B O
3 21 so스윗	O O O
플링자 블랙 핑크 너무 예뻐요 랄릿 노래 넣는게 너무 좋아요 블랙이 너무 좋아요 매우 핑크 새해 복 많이 받으세요	PER-B O O O O PER-B O O O O O O O O O DAT-B O O O
나는이 아름다운 여자 콘서트에 가서 사인을 얻을 수 있으면 좋겠다	O O O O O O O O O O
이거 아직보고 있는 사람 있으면	O O O O O
쏘쏘가 진짜 띵곡인데 많이들 모르니까 아쉽다	AFW-B O O O O O
오늘 첨봤는데 영상인데도 소름이 돋네	DAT-B O O O O
와 이 노래 나왔을때가 중1이였는데 벌써 5년이란 시간이흘러 6년이 되가려고하네	O O O O O O DAT-B O DAT-B O
뮤비 스토리 너무 재미있고 귀엽다	O O O O O
카우보이 모자 뭐 달린거 그거 쓰고 절규하는 그런 귀여운거 말고 간지 나는거 했으면 너무 좋았을텐데	O O O O O O O O O O O O O O O
2021년 8월에도 보시는 분	DAT-B DAT-I O O
젠드가 왤케 애기고양이 같아	PER-B O O O
솔콘 열린 순서랑 같네	O O O O
3 22 이장면에서 아들에대한 아버지의 모든감정이 다 나와있음	O O O O O O O O
티젼거 알고 들어갔으면서 끝나는거 보고 순간적으로 음 함	AFW-B O O O O O O O
남자인데 소프라노 갈수있을거 같당	O O O O
1 24 이부분 지짜 웃겼었다	O O O O O
2021 하반긴데 아직 보는사람있음	DAT-B DAT-B O O
미쳤다 유튭에도 올라왔구나 담주 존버	O ORG-B O O O
너의 활약을 기대하고 있으니 다치지 말고 최선을 다해 사랑해	O O O O O O O O O
한국인들이여 날 올려줘	O O O
Fox 당신은 여왕입니다 다른 사람들과 마찬가지로 블랙핑크	O O O O O O PER-B
이 공연 실제로 봤으면 평생 안주거리 가능할듯	O O O O O O O
오랜만에 마이노 대박곡 느낌이다	O AFW-B O O
3일남았다아아아아앙	DAT-B
이때 기세를 유지해서 계속 홍보해줫으면 1군먹고도 한참남았을텐데	O O O O O O O
저는 리사 로지 제니를 사랑합니다	O PER-B PER-I PER-I O
타이틀이 크게 히트칠 거 같지 않은데 앨범의 완성도 쪽으로 호평받을 듯	O O O O O O O O O O O
lalisa 와우보다 더 많은 viwes를 얻는 돈	AFW-B O AFW-B O O O O
내 말은 내 아름다운 소녀들 내 인생 최고의 데뷔 올해의 최고의 노래 사랑합니다	O O O AFW-B AFW-I O O O O DAT-B O O O
진짜 억지로 음색 짜내려는 혁 굴리는거 음악좀 아는사람은 앎	O O O O O O O O O
역시 마이노 내 삶의 낙 지 탕탕탕 진짜 심장 터져버릴 것 같아 얼마나 천재여야 이렇게 내는 곡마다 좋을 수 있는 거야 진짜 너무 신기해	O AFW-B O O O O O O O O O O O O O O O O O O O O O O
이 오빠들은 언제나 짱이야	O O O O
나는 이라크에서 당신을 사랑합니다	O LOC-B O O
화나 커 애 튜	O O O O
나는 그녀의 노래를 사랑도 내 엄마는 그녀를 좋아한다	O O O O O O O O
무대도 마니하고 더잘되야 될 노랜데 연말 아까움 휴	O O O O O DAT-B O O
당신은 천사 같은 목소리를 가진 너무 좋은 가수 jennie	O O O O O O O O PER-B
마이노 사랑한다 탕 완전 기대중	PER-B O O O O
yg가 이런걸 했다니 계속 해주세요	ORG-B O O O O
탕탕탕탕 노래 너무 좋아	O O O O
아랍 애호가를 위해 아랍어 번역을 열 수 있습니까	LOC-B O O O O O O O
미노야 오늘 전시 잘 보고왔어 멋진 음악과 열정 항상 응원해	PER-B DAT-B O O O O O O O O
쇼미3 4까진 나도 챙겨봤었는데	AFW-B AFW-I O O
새벽인데 시간당 3만화씩 올라가네 역시 마이노	TIME-B O O O O AFW-B
뭐 MUAH 입도 맞추기도 하구 뭐 라는 단어처럼 7	O O O O O O O O O
뭔내용 라리사 라리사만이 가사	O PER-B PER-B O
나도나도 빨리듣고싶다구 3일동안어떻게기다려	O O DAT-B
정말 멋진 언니입니다 사랑해요 리사	O O O O PER-B
저 옐로 그린 앨범 실물로 보면 화면으로 보는거보다 훨씬 더 예뻐요 앨범 커버가 진짜 너무 예쁘게 잘 나왔고 특히 색감이 정말 예뻐요 안 사쉬면 후회 하십니다 개인적으로 마이노 여태 앨범 커버 중 제일 예쁜거 같아요	O O O O O O O O O O O O O O O O O O O O O O O PER-B O O O PER-B O O O O O O O
노래 듣고 별로라고 생각했는데 별로가 아니었다	O O O O O O
나는 다시 검은 분홍색을 얻을 수 있어	O O O O O O O
이미 잘하고 있고 앞으로도 잘할꺼고 화이팅 컴백 응원	O O O O O O O O
내가 이런 아티스트를 좋아한다니 자랑스럽다	O O O O O
